2534,Virtual Machines,NV6 Low Priority,0.790848,US North Central
2535,Virtual Machines,D1/DS1 Low Priority,0.079634,JA West
2536,Virtual Machines,F4s v2 Low Priority,0.193593,AP Southeast
2537,Virtual Machines,A2m v2,0.267735,US Central
2538,Virtual Machines,E32 v3/E32s v3 Low Priority,1.230208,BR South
2539,Virtual Machines,F8/F8s,1.108011,IN West
2540,Virtual Machines,M32ls Low Priority,3.377580,AP East
2541,Virtual Machines,A7 Low Priority,0.681008,JA West
2542,Virtual Machines,D14/DS14,3.122202,JA West
2543,Virtual Machines,A2 Low Priority,0.098856,US South Central
2544,Virtual Machines,A2m v2 Low Priority,0.043936,IN West
2545,Virtual Machines,A7,2.395885,AU Central
2546,Virtual Machines,F4s v2,0.233410,IN West
2547,Virtual Machines,D32 v3/D32s v3 Low Priority,0.698857,BR South
2548,Virtual Machines,F8s v2 Low Priority,0.388834,CA East
2549,Virtual Machines,A2,0.243707,AU Central
2550,Virtual Machines,A4m v2 Low Priority,0.205950,US South Central
2551,Virtual Machines,M64s Low Priority,7.167060,IN South
2552,Virtual Machines,H16r,4.860420,US North Central
2553,Virtual Machines,A4 v2,0.381007,AU Central 2
2554,Virtual Machines,D5 v2/DS5 v2 - Expired,1.567966,US Gov AZ
2555,Virtual Machines,D3 v2/DS3 v2 - Expired,0.807324,UK West
2556,Virtual Machines,D14/DS14,2.117166,EU North
2557,Virtual Machines,D32 v3/D32s v3 Low Priority,2.205038,BR South
2558,Virtual Machines,D4/DS4 Low Priority,0.211442,JA West
2559,Virtual Machines,D16 v3/D16s v3,1.208240,US Central
2560,Virtual Machines,A0 Low Priority,0.006041,CA East
2561,Virtual Machines,A2m v2,0.216934,IN Central
2562,Virtual Machines,A4,0.988560,EU North
2563,Virtual Machines,F2/F2s,0.163387,UK West
2564,Virtual Machines,M64ms,23.097979,US Gov AZ
2565,Virtual Machines,D5 v2/DS5 v2 Low Priority,1.106638,US North Central
2566,Virtual Machines,F1/F1s Low Priority,0.075515,AU Central 2
2567,Virtual Machines,A0 Low Priority,0.013181,AU Southeast
2568,Virtual Machines,D11 v2/DS11 v2 Low Priority,0.175744,US West
2569,Virtual Machines,A3 Low Priority,0.051625,US West
2570,Virtual Machines,D14 v2/DS14 v2 - Expired,3.336390,US Gov
2571,Virtual Machines,M64s,14.518514,CA East
2572,Virtual Machines,D5 v2/DS5 v2 Low Priority,1.541192,AU Central 2
2573,Virtual Machines,Compute Hours,2.979410,AU Central
2574,Virtual Machines,E4 v3/E4s v3 Low Priority,0.353410,FR South
2575,Virtual Machines,D12 v2/DS12 v2 Low Priority,0.091991,US South Central
2576,Virtual Machines,E4 v3/E4s v3 Low Priority,0.247140,
2577,Virtual Machines,D4 v2/DS4 v2 Low Priority,0.234783,AP East
2578,Virtual Machines,F16/F16s Low Priority,0.925402,UK South
2579,Virtual Machines,D1 v2/DS1 v2,0.178490,IN Central
2580,Virtual Machines,B8ms,0.657667,JA West
2581,Virtual Machines,D3 v2/DS3 v2,0.314417,US East 2
2582,Virtual Machines,G4/GS4 Low Priority,1.208240,US Gov
2583,Virtual Machines,F1/F1s Low Priority,0.057666,UK South
2584,Virtual Machines,L4s Low Priority,0.532724,
2585,Virtual Machines,A0 Low Priority,0.008238,AU Central
2586,Virtual Machines,L4s Low Priority,0.306179,AP Southeast
2587,Virtual Machines,D4/DS4,0.845768,US North Central
2588,Virtual Machines,D3 v2/DS3 v2 Low Priority,0.078261,US Gov AZ
2589,Virtual Machines,M64ls,13.409954,IN South
2590,Virtual Machines,D1/DS1,0.178490,US South Central
2591,Virtual Machines,M64ms,15.611971,CA East
2592,Virtual Machines,D2/DS2,0.196339,US Gov
2593,Virtual Machines,D14 v2/DS14 v2 Low Priority,1.334556,US Gov TX
2594,Virtual Machines,NV6,2.553780,AU East
2595,Virtual Machines,D5 v2/DS5 v2 - Expired,1.927692,FR Central
2596,Virtual Machines,F2/F2s Low Priority,0.035698,AU East
2597,Virtual Machines,M32ms,12.728204,CA Central
2598,Virtual Machines,D12 v2/DS12 v2,0.684784,AU Central
2599,Virtual Machines,G3/GS3 Low Priority,0.604120,US Gov
2600,Virtual Machines,E64i v3/E64is v3 Low Priority,1.232954,FR Central
2601,Virtual Machines,E8 v3/E8s v3,1.098400,AP East
2602,Virtual Machines,A5 Low Priority,0.076888,AU East
2603,Virtual Machines,B8ms,0.569795,KR South
2604,Virtual Machines,A3,0.367964,US Gov TX
2605,Virtual Machines,ND6s,4.913967,AP Southeast
2606,Virtual Machines,D2/DS2 Low Priority,0.172998,BR South
2607,Virtual Machines,F8/F8s Low Priority,0.479177,JA East
2608,Virtual Machines,A8 v2,0.549200,US East
2609,Virtual Machines,D2 v2/DS2 v2 - Expired,0.402289,US Gov TX
2610,Virtual Machines,NC12 Low Priority,0.494280,US North Central
2611,Virtual Machines,D3/DS3 Low Priority,0.091991,EU West
2612,Virtual Machines,D4/DS4 Low Priority,0.615104,US Central
2613,Virtual Machines,G4/GS4,5.895662,CA East
2614,Virtual Machines,B2ms,0.137025,US West Central
2615,Virtual Machines,D13 v2/DS13 v2 - Expired,1.005036,CA East
2616,Virtual Machines,F16/F16s,1.313961,US Gov TX
2617,Virtual Machines,M8ms Low Priority,2.006777,JA East
2618,Virtual Machines,D3 v2/DS3 v2 - Expired,0.587644,AP East
2619,Virtual Machines,M32ms Low Priority,2.025175,US Gov
2620,Virtual Machines,A8 v2 Low Priority,0.159611,AU Central
2621,Virtual Machines,D8 v3/D8s v3 Low Priority,0.442106,
2622,Virtual Machines,M64s Low Priority,6.012367,EU North
2623,Virtual Machines,F16s v2,0.933640,IN Central
2624,Virtual Machines,F4/F4s,0.508010,KR South
2625,Virtual Machines,A4,0.724944,FR Central
2626,Virtual Machines,A1,0.056293,AU East
2627,Virtual Machines,M128s,34.639417,AU Southeast
2628,Virtual Machines,M8ms,3.823805,AU Central 2
2629,Virtual Machines,D8 v3/D8s v3 Low Priority,0.476431,FR Central
2630,Virtual Machines,B8ms,0.553319,CA Central
2631,Virtual Machines,M64ms,20.102093,US East 2
2632,Virtual Machines,F64s v2,4.701152,JA East
2633,Virtual Machines,D1 v2/DS1 v2,0.225172,US DoD
2634,Virtual Machines,D14 v2/DS14 v2 - Expired,4.390854,FR South
2635,Virtual Machines,D4 v3/D4s v3,0.263616,US East
2636,Virtual Machines,F16/F16s,1.205494,IN West
2637,Virtual Machines,G1/GS1,0.664532,CA East
2638,Virtual Machines,B4ms,0.492907,AU Central
2639,Virtual Machines,A2,0.219680,CA Central
2640,Virtual Machines,A2 Low Priority,0.032952,US East 2
2641,Virtual Machines,A0,0.027460,AP Southeast
2642,Virtual Machines,M64ls Low Priority,1.635243,CA East
2643,Virtual Machines,M64ms Low Priority,9.001388,CA Central
2644,Virtual Machines,M128s,34.640790,AP Southeast
2645,Virtual Machines,D2 v3/D2s v3 Low Priority,0.115332,US West Central
2646,Virtual Machines,A2m v2,0.370710,AU Southeast
2647,Virtual Machines,B2s,0.068513,US South Central
2648,Virtual Machines,E16 v3/E16s v3,2.767968,KR Central
2649,Virtual Machines,B1ms,0.031167,EU North
2650,Virtual Machines,E64i v3/E64is v3 Low Priority,0.996798,US North Central
2651,Virtual Machines,E64 v3/E64s v3,6.008248,KR Central
2652,Virtual Machines,A0,0.032952,JA East
2653,Virtual Machines,E64i v3/E64is v3 Low Priority,1.106638,US West
2654,Virtual Machines,NV12 Low Priority,0.600001,US West 2
2655,Virtual Machines,F4s v2,0.232037,US East
2656,Virtual Machines,F64s v2 Low Priority,3.110669,JA West
2657,Virtual Machines,G4/GS4 Low Priority,1.263160,JA East
2658,Virtual Machines,E16 v3/E16s v3,1.757440,KR Central
2659,Virtual Machines,A3,0.318536,IN Central
2660,Virtual Machines,D14/DS14 Low Priority,0.529978,JA East
2661,Virtual Machines,A4 Low Priority,0.131808,AP Southeast
2662,Virtual Machines,D32 v3/D32s v3,2.438448,CA East
2663,Virtual Machines,H16mr,6.120834,EU North
2664,Virtual Machines,D5 v2/DS5 v2 - Expired,2.824261,KR Central
2665,Virtual Machines,A2 v2,0.218307,FR Central
2666,Virtual Machines,B2s,0.079497,US Central
2667,Virtual Machines,D4 v2/DS4 v2,0.926775,IN Central
2668,Virtual Machines,M32ls,5.916944,AP East
2669,Virtual Machines,D32 v3/D32s v3 Low Priority,0.439360,US North Central
2670,Virtual Machines,A1 Low Priority,0.045309,US Gov
2671,Virtual Machines,A8 v2,0.789475,EU North
2672,Virtual Machines,D2 v2/DS2 v2 - Expired,0.181236,EU North
2673,Virtual Machines,A0 Low Priority,0.009886,US South Central
2674,Virtual Machines,M64ls Low Priority,3.401196,EU West
2675,Virtual Machines,A8 v2 Low Priority,0.329520,US West
2676,Virtual Machines,D64 v3/D64s v3,6.865000,AU Central
2677,Virtual Machines,A4m v2,0.457209,IN Central
2678,Virtual Machines,D15 v2/DS15 v2 Low Priority,1.334556,
2679,Virtual Machines,M128ms Low Priority,7.328525,US West 2
2680,Virtual Machines,A8 v2 Low Priority,0.109840,US East
2681,Virtual Machines,E16 v3/E16s v3 Low Priority,0.300687,IN Central
2682,Virtual Machines,D4 v2/DS4 v2 - Expired,1.463618,EU West
2683,Virtual Machines,B4ms,0.311671,AP Southeast
2684,Virtual Machines,M32ms,10.125875,US Gov AZ
2685,Virtual Machines,A2 v2 Low Priority,0.036041,AU Central
2686,Virtual Machines,E4 v3/E4s v3,0.439360,JA East
2687,Virtual Machines,G2/GS2 Low Priority,0.801832,AP Southeast
2688,Virtual Machines,F8s v2,0.609612,AU East
2689,Virtual Machines,D14/DS14 Low Priority,0.422884,EU North
2690,Virtual Machines,E2 v3/E2s v3,0.172998,US North Central
2691,Virtual Machines,F2s v2 Low Priority,0.097208,IN Central
2692,Virtual Machines,M16s Low Priority,1.977120,US Gov AZ
2693,Virtual Machines,D3 v2/DS3 v2 Low Priority,0.118078,AP East
2694,Virtual Machines,F1/F1s Low Priority,0.052174,US North Central
2695,Virtual Machines,A9 Low Priority,0.535470,US East
2696,Virtual Machines,E8 v3/E8s v3 Low Priority,0.175744,EU West
2697,Virtual Machines,A4 Low Priority,0.145538,FR Central
2698,Virtual Machines,A6 Low Priority,0.120824,US West Central
2699,Virtual Machines,D13 v2/DS13 v2 Low Priority,0.858125,AU Central
2700,Virtual Machines,M64ls,8.698710,UK West
2701,Virtual Machines,NC6s v2,4.913967,AP Southeast
2702,Virtual Machines,A4,0.659040,US East 2
2703,Virtual Machines,F4/F4s,0.598628,JA West
2704,Virtual Machines,F2/F2s,0.296568,US West
2705,Virtual Machines,D12/DS12,0.529978,US Central
2706,Virtual Machines,D1 v2/DS1 v2,0.096110,CA East
2707,Virtual Machines,D64 v3/D64s v3 Low Priority,3.778496,IN West
2708,Virtual Machines,NC24,5.953328,US North Central
2709,Virtual Machines,L32s,4.020144,JA East
2710,Virtual Machines,H16m Low Priority,2.225633,EU North
2711,Virtual Machines,A2,0.387873,AU Central
2712,Virtual Machines,D8 v3/D8s v3,0.691992,US Gov AZ
2713,Virtual Machines,A7,2.054008,UK West
2714,Virtual Machines,D13 v2/DS13 v2,1.449888,US East
2715,Virtual Machines,A0,0.021968,KR South
2716,Virtual Machines,M32ts Low Priority,0.892011,AP Southeast
2717,Virtual Machines,D14 v2/DS14 v2 - Expired,3.124948,JA West
2718,Virtual Machines,NC12 Low Priority,1.709385,AP Southeast
2719,Virtual Machines,M32ls,6.636272,UK West
2720,Virtual Machines,B4ms,0.249886,US East
2721,Virtual Machines,B2s,0.061785,EU North
2722,Virtual Machines,F8s v2 Low Priority,0.152403,AU Central
2723,Virtual Machines,ND40s v2 Low Priority,6.416029,AP Southeast
2724,Virtual Machines,M128ms,61.216578,KR South
2725,Virtual Machines,E16 v3/E16s v3,1.713504,UK South
2726,Virtual Machines,A2m v2,0.247140,US East 2
2727,Virtual Machines,F72s v2 Low Priority,3.499502,CA Central
2728,Virtual Machines,D13 v2/DS13 v2 - Expired,0.803205,US West Central
2729,Virtual Machines,M64ms,17.881952,UK West
2730,Virtual Machines,D5 v2/DS5 v2 - Expired,1.853550,IN South
2731,Virtual Machines,A4,0.637072,AP East
2732,Virtual Machines,D4 v2/DS4 v2,0.924029,AU East
2733,Virtual Machines,M32s,10.825762,AP East
2734,Virtual Machines,NV6s v2,1.053091,US West
2735,Virtual Machines,L4s Low Priority,0.102975,US Gov
2736,Virtual Machines,M32ms,17.316276,AU Central 2
2737,Virtual Machines,D13 v2/DS13 v2,1.368881,AU Central
2738,Virtual Machines,A9,3.315795,JA East
2739,Virtual Machines,H8m Low Priority,0.435241,AU East
2740,Virtual Machines,D5 v2/DS5 v2 - Expired,2.767968,US West
2741,Virtual Machines,E2 v3/E2s v3 Low Priority,0.039817,US West Central
2742,Virtual Machines,D15 v2/DS15 v2 Low Priority,0.520367,IN South
2743,Virtual Machines,A8 v2,0.549200,US West
2744,Virtual Machines,A6,0.708468,JA West
2745,Virtual Machines,F32s v2,4.055842,CA East
2746,Virtual Machines,M16s,3.277351,US West 2
2747,Virtual Machines,E4 v3/E4s v3,1.021512,BR South
2748,Virtual Machines,F2/F2s Low Priority,0.035698,AU Southeast
2749,Virtual Machines,F2s v2,0.295195,US Gov AZ
2750,Virtual Machines,F4/F4s,0.564303,EU West
2751,Virtual Machines,D2 v2/DS2 v2 Low Priority,0.134554,US West 2
2752,Virtual Machines,A2,0.188101,AP Southeast
2753,Virtual Machines,D14 v2/DS14 v2 Low Priority,0.437987,CA Central
2754,Virtual Machines,A2 v2 Low Priority,0.024714,US East
2755,Virtual Machines,A3 Low Priority,0.043936,US Gov AZ
2756,Virtual Machines,NC24rs v3 Low Priority,8.284133,US East
2757,Virtual Machines,D2 v3/D2s v3 Low Priority,0.035698,JA West
2758,Virtual Machines,F32s v2,2.328608,US West
2759,Virtual Machines,D16 v3/D16s v3,2.912957,FR South
2760,Virtual Machines,A2 Low Priority,0.078536,JA West
2761,Virtual Machines,E4 v3/E4s v3 Low Priority,0.238902,US West 2
2762,Virtual Machines,D1/DS1,0.178490,US East 2
2763,Virtual Machines,D32 v3/D32s v3,2.746000,AU Southeast
2764,Virtual Machines,G4/GS4 Low Priority,1.208240,US East 2
2765,Virtual Machines,D4/DS4 Low Priority,0.204577,AU East
2766,Virtual Machines,E8 v3/E8s v3 Low Priority,0.535470,IN West
2767,Virtual Machines,NC24s v2 Low Priority,3.337214,AP Southeast
2768,Virtual Machines,B1ms,0.033776,US East 2
2769,Virtual Machines,F4/F4s Low Priority,0.060412,CA East
2770,Virtual Machines,A3 Low Priority,0.310641,AU Central
2771,Virtual Machines,E32 v3/E32s v3 Low Priority,0.584898,US East 2
2772,Virtual Machines,A1,0.035698,CA Central
2773,Virtual Machines,A1,0.043936,AU Southeast
2774,Virtual Machines,D14 v2/DS14 v2 - Expired,2.573002,FR Central
2775,Virtual Machines,A0,0.041190,AU Central
2776,Virtual Machines,F16s v2 Low Priority,0.222426,UK West
2777,Virtual Machines,D2 v2/DS2 v2 - Expired,0.345996,US East
2778,Virtual Machines,M32s Low Priority,3.852638,US East 2
2779,Virtual Machines,F16/F16s Low Priority,0.219680,
2780,Virtual Machines,D13 v2/DS13 v2 - Expired,1.440277,KR South
2781,Virtual Machines,F4s v2,0.506637,CA East
2782,Virtual Machines,M64s,15.579431,UK West
2783,Virtual Machines,D5 v2/DS5 v2,1.567966,US Gov AZ
2784,Virtual Machines,D4 v3/D4s v3 Low Priority,0.238902,AU East
2785,Virtual Machines,F16/F16s,1.511673,US DoD
2786,Virtual Machines,D2 v2/DS2 v2,0.385813,CA Central
2787,Virtual Machines,M64ls Low Priority,3.401196,AU Southeast
2788,Virtual Machines,M128s,30.060462,EU North
2789,Virtual Machines,A4 v2 Low Priority,0.056293,CA Central
2790,Virtual Machines,D13 v2/DS13 v2 Low Priority,0.229291,US DoD
2791,Virtual Machines,D5 v2/DS5 v2,2.925863,EU West
2792,Virtual Machines,A3 Low Priority,0.065904,CA Central
2793,Virtual Machines,A1 Low Priority,0.052174,JA West
2794,Virtual Machines,D12/DS12,0.476431,US East 2
2795,Virtual Machines,A0 Low Priority,0.009611,US Gov TX
2796,Virtual Machines,E16 v3/E16s v3,1.757440,EU West
2797,Virtual Machines,D5 v2/DS5 v2,2.997259,JA East
2798,Virtual Machines,A0,0.024714,IN South
2799,Virtual Machines,A3,0.359726,IN West
2800,Virtual Machines,D12 v2/DS12 v2 Low Priority,0.288330,
2801,Virtual Machines,A3 Low Priority,0.061510,FR Central
2802,Virtual Machines,F16/F16s Low Priority,0.930894,US Gov TX
2803,Virtual Machines,F72s v2 Low Priority,3.499502,BR South
2804,Virtual Machines,D8 v3/D8s v3 Low Priority,0.137300,AU East
2805,Virtual Machines,ND24rs,12.505284,US East
2806,Virtual Machines,A5 Low Priority,0.181236,US Central
2807,Virtual Machines,F16s v2,1.175288,JA East
2808,Virtual Machines,D14/DS14,2.652636,AP East
2809,Virtual Machines,D4/DS4,0.845768,US Central
2810,Virtual Machines,E16 v3/E16s v3,2.718540,US Central
2811,Virtual Machines,F16/F16s Low Priority,0.841649,US North Central
2812,Virtual Machines,D4 v3/D4s v3,0.329520,EU West
2813,Virtual Machines,ND12s,8.343721,AP Southeast
2814,Virtual Machines,A8 v2 Low Priority,0.109840,US East 2
2815,Virtual Machines,G3/GS3,3.844400,EU West
2816,Virtual Machines,L32s Low Priority,0.753777,US East 2
2817,Virtual Machines,D11 v2/DS11 v2 - Expired,0.254005,US North Central
2818,Virtual Machines,M32s,8.328618,IN Central
2819,Virtual Machines,F16s v2,1.027004,IN South
2820,Virtual Machines,D16 v3/D16s v3,1.383984,US Gov AZ
2821,Virtual Machines,G4/GS4 Low Priority,2.811904,JA East
2822,Virtual Machines,D4/DS4,1.537760,US North Central
2823,Virtual Machines,A2m v2,0.190847,EU North
2824,Virtual Machines,H8 Low Priority,0.962473,AP Southeast
2825,Virtual Machines,G3/GS3 Low Priority,0.755150,US Gov TX
2826,Virtual Machines,A3,0.706820,FR South
2827,Virtual Machines,B1s,0.027460,AU Central 2
2828,Virtual Machines,E8 v3/E8s v3 Low Priority,0.160641,US Central
2829,Virtual Machines,F1/F1s Low Priority,0.020595,BR South
2830,Virtual Machines,M16s Low Priority,0.786592,US Gov AZ
2831,Virtual Machines,NC24,8.540060,AU East
2832,Virtual Machines,D64 v3/D64s v3,9.578048,US Gov AZ
2833,Virtual Machines,M16s,4.752228,JA East
2834,Virtual Machines,F2s v2,0.273227,JA East
2835,Virtual Machines,F64s v2 Low Priority,3.110669,IN South
2836,Virtual Machines,E16 v3/E16s v3 Low Priority,0.310298,EU North
2837,Virtual Machines,A4,0.659040,EU West
2838,Virtual Machines,M8ms,3.058907,AU East
2839,Virtual Machines,D16 v3/D16s v3 Low Priority,0.343250,AP East
2840,Virtual Machines,NC24 Low Priority,0.988560,US East 2
2841,Virtual Machines,G3/GS3 Low Priority,0.724944,AP Southeast
2842,Virtual Machines,D5 v2/DS5 v2 - Expired,1.396341,US South Central
2843,Virtual Machines,M32s,6.639553,AP Southeast
2844,Virtual Machines,E64 v3/E64s v3,9.896584,UK South
2845,Virtual Machines,F72s v2 Low Priority,3.499777,IN West
2846,Virtual Machines,NC24s v2,14.735036,EU West
2847,Virtual Machines,M64ms Low Priority,9.659055,UK South
2848,Virtual Machines,M32ls,4.733555,JA East
2849,Virtual Machines,H16,2.730897,US Gov AZ
2850,Virtual Machines,NV12 Low Priority,1.887051,IN Central
2851,Virtual Machines,F1/F1s,0.090618,FR South
2852,Virtual Machines,F8s v2 Low Priority,0.093364,AU Southeast
2853,Virtual Machines,A1,0.123570,US Central
2854,Virtual Machines,M32ms,13.257688,US Gov
2855,Virtual Machines,F16/F16s Low Priority,0.896569,EU North
2856,Virtual Machines,D13 v2/DS13 v2 Low Priority,0.197712,KR South
2857,Virtual Machines,A8 v2 Low Priority,0.384440,UK West
2858,Virtual Machines,E8 v3/E8s v3 Low Priority,0.551946,US Gov
2859,Virtual Machines,A0 Low Priority,0.010984,US DoD
2860,Virtual Machines,E64 v3/E64s v3,10.050360,KR Central
2861,Virtual Machines,E16 v3/E16s v3 Low Priority,0.350115,AU East
2862,Virtual Machines,D12 v2/DS12 v2 Low Priority,0.104348,IN West
2863,Virtual Machines,E64 v3/E64s v3 Low Priority,1.201375,KR Central
2864,Virtual Machines,D12/DS12,0.724944,US East
2865,Virtual Machines,B1s,0.021968,JA West
2866,Virtual Machines,A3 Low Priority,0.071396,IN Central
2867,Virtual Machines,D2 v2/DS2 v2,0.200458,US Central
2868,Virtual Machines,D4 v2/DS4 v2 Low Priority,0.642564,US Gov TX
2869,Virtual Machines,A7,1.373000,US East
2870,Virtual Machines,D4 v2/DS4 v2 - Expired,0.783983,US Gov TX
2871,Virtual Machines,NC24 Low Priority,1.186272,US Gov
2872,Virtual Machines,D5 v2/DS5 v2 - Expired,1.632497,KR South
2873,Virtual Machines,A1 v2 Low Priority,0.013730,US Gov AZ
2874,Virtual Machines,L16s,2.043024,EU West
2875,Virtual Machines,D2/DS2 Low Priority,0.061785,AP East
2876,Virtual Machines,NV6,2.611446,IN Central
2877,Virtual Machines,A8m v2 Low Priority,0.411900,US South Central
2878,Virtual Machines,NC24rs v3 Low Priority,4.621518,UK South
2879,Virtual Machines,A1 v2,0.059039,US North Central
2880,Virtual Machines,A5,0.302060,US South Central
2881,Virtual Machines,G3/GS3 Low Priority,1.474602,EU North
2882,Virtual Machines,D2 v3/D2s v3 Low Priority,0.030206,KR South
2883,Virtual Machines,M64ls Low Priority,1.873568,IN South
2884,Virtual Machines,A2m v2 Low Priority,0.032952,US East
2885,Virtual Machines,F32s v2,2.240736,US West Central
2886,Virtual Machines,H16,4.418314,US South Central
2887,Virtual Machines,A8m v2,1.235700,US West
2888,Virtual Machines,A0,0.024714,US Gov TX
2889,Virtual Machines,M16s,3.932821,EU North
2890,Virtual Machines,NC12s v3,10.923588,EU West
2891,Virtual Machines,G2/GS2 Low Priority,0.615104,US West 2
2892,Virtual Machines,A2,0.222426,KR Central
2893,Virtual Machines,F2/F2s,0.140046,KR South
2894,Virtual Machines,D16 v3/D16s v3,1.599270,FR South
2895,Virtual Machines,A4 v2 Low Priority,0.065904,JA East
2896,Virtual Machines,F4/F4s Low Priority,0.222426,IN West
2897,Virtual Machines,D13 v2/DS13 v2 - Expired,1.017393,US West
2898,Virtual Machines,A8 v2,0.823800,US Central
2899,Virtual Machines,L32s,5.799552,US West
2900,Virtual Machines,D2 v2/DS2 v2 Low Priority,0.138673,US East
2901,Virtual Machines,A8 v2,0.823800,US South Central
2902,Virtual Machines,D64 v3/D64s v3 Low Priority,1.134098,JA East
2903,Virtual Machines,A4m v2 Low Priority,0.081007,US West
2904,Virtual Machines,M32ms Low Priority,8.026970,AU Southeast
2905,Virtual Machines,F2/F2s Low Priority,0.027460,US North Central
2906,Virtual Machines,D2 v3/D2s v3 Low Priority,0.116705,EU West
2907,Virtual Machines,A2 Low Priority,0.016970,US Gov
2908,Virtual Machines,E16 v3/E16s v3,1.753321,US Gov TX
2909,Virtual Machines,H8 Low Priority,0.977576,UK South
2910,Virtual Machines,D2/DS2,0.303433,JA East
2911,Virtual Machines,M32ls,4.970233,IN South
2912,Virtual Machines,F8s v2,1.014647,CA East
2913,Virtual Machines,E2 v3/E2s v3 Low Priority,0.054920,AP East
2914,Virtual Machines,A2m v2,0.386156,AU Central
2915,Virtual Machines,E2 v3/E2s v3 Low Priority,0.138673,US Gov TX
2916,Virtual Machines,D64 v3/D64s v3 Low Priority,0.922656,IN Central
2917,Virtual Machines,B8ms,0.741420,AP East
2918,Virtual Machines,D14 v2/DS14 v2,4.390854,FR South
2919,Virtual Machines,NC6s v3 Low Priority,1.007782,CA Central
2920,Virtual Machines,NV12,4.817857,UK South
2921,Virtual Machines,A8m v2 Low Priority,0.527232,US Gov AZ
2922,Virtual Machines,F2s v2 Low Priority,0.023341,AU Southeast
2923,Virtual Machines,D11/DS11,0.420138,AU East
2924,Virtual Machines,D14/DS14 Low Priority,1.344167,AU Southeast
2925,Virtual Machines,A2 v2 Low Priority,0.074142,US East
2926,Virtual Machines,NC12 Low Priority,1.190391,
2927,Virtual Machines,NC6s v3 Low Priority,1.596524,AP Southeast
2928,Virtual Machines,A1,0.123570,US East 2
2929,Virtual Machines,E2 v3/E2s v3 Low Priority,0.119726,US West 2
2930,Virtual Machines,D3/DS3,0.814189,EU West
2931,Virtual Machines,H16r Low Priority,0.691992,JA East
2932,Virtual Machines,M32s,7.260012,CA Central
2933,Virtual Machines,F72s v2 Low Priority,3.835613,US Gov
2934,Virtual Machines,A3 Low Priority,0.065904,US East
2935,Virtual Machines,D4/DS4,0.735928,US South Central
2936,Virtual Machines,M16s Low Priority,0.655470,US West 2
2937,Virtual Machines,A3 Low Priority,0.195515,FR Central
2938,Virtual Machines,A2m v2,0.204577,US West
2939,Virtual Machines,A1 Low Priority,0.013730,
2940,Virtual Machines,E8 v3/E8s v3,1.307096,CA East
2941,Virtual Machines,M64ls Low Priority,1.784351,US Gov AZ
2942,Virtual Machines,E2 v3/E2s v3,0.219680,JA West
2943,Virtual Machines,NC24 Low Priority,1.451261,AP Southeast
2944,Virtual Machines,A2 Low Priority,0.116705,JA East
2945,Virtual Machines,A2,0.219680,UK South
2946,Virtual Machines,D8 v3/D8s v3,1.213732,JA West
2947,Virtual Machines,B4ms,0.299314,JA East
2948,Virtual Machines,A7,1.482840,EU West
2949,Virtual Machines,D11 v2/DS11 v2,0.322655,BR South
2950,Virtual Machines,D2 v3/D2s v3 Low Priority,0.118078,KR Central
2951,Virtual Machines,F8s v2,0.527232,KR Central
2952,Virtual Machines,M32ls Low Priority,1.755133,JA West
2953,Virtual Machines,D14 v2/DS14 v2,3.377580,FR Central
2954,Virtual Machines,NC6s v3 Low Priority,2.353322,UK South
2955,Virtual Machines,E20 v3/E20s v3,1.935930,EU North
2956,Virtual Machines,D14 v2/DS14 v2 - Expired,3.341882,FR South
2957,Virtual Machines,D32 v3/D32s v3 Low Priority,2.383528,AP East
2958,Virtual Machines,D16 v3/D16s v3,1.373000,AU Southeast
2959,Virtual Machines,E4 v3/E4s v3,0.691992,EU West
2960,Virtual Machines,M64s,9.156537,US East 2
2961,Virtual Machines,M128ms Low Priority,10.627020,AU Southeast
2962,Virtual Machines,A2 Low Priority,0.080183,KR South
2963,Virtual Machines,ND40s v2,40.098465,AP East
2964,Virtual Machines,E16 v3/E16s v3,2.471400,US East 2
2965,Virtual Machines,F16s v2 Low Priority,0.777667,BR South
2966,Virtual Machines,A0,0.021968,KR South
2967,Virtual Machines,A4,1.208240,KR Central
2968,Virtual Machines,A1 v2 Low Priority,0.034325,EU North
2969,Virtual Machines,M32ts,7.596809,AU Central 2
2970,Virtual Machines,D11/DS11,0.237529,US South Central
2971,Virtual Machines,M128s,20.144381,CA Central
2972,Virtual Machines,F4s v2 Low Priority,0.046682,KR South
2973,Virtual Machines,A2,0.166133,EU West
2974,Virtual Machines,NC12 Low Priority,1.270025,EU North
2975,Virtual Machines,E64i v3/E64is v3 Low Priority,3.609617,US North Central
2976,Virtual Machines,D2 v3/D2s v3 Low Priority,0.148284,AP East
2977,Virtual Machines,A2 Low Priority,0.087872,CA Central
2978,Virtual Machines,A3,0.582152,JA East
2979,Virtual Machines,D2 v2/DS2 v2 Low Priority,0.142792,US West Central
2980,Virtual Machines,E20 v3/E20s v3,3.459960,AU Southeast
2981,Virtual Machines,E20 v3/E20s v3,3.454468,US Gov TX
2982,Virtual Machines,B4ms,0.308925,KR Central
2983,Virtual Machines,M32ls Low Priority,0.946711,AU Southeast
2984,Virtual Machines,D1 v2/DS1 v2 Low Priority,0.017849,US West Central
2985,Virtual Machines,D4 v3/D4s v3,0.546454,EU North
